county,town,office,party,candidate,votes
Cheshire,Keene Ward 3,State House District No. 16,,Scatter,
Cheshire,Keene Ward 4,State House District No. 16,R,Swearingen,364.0
Cheshire,Keene Ward 4,State House District No. 16,R,Sickels,550.0
Cheshire,Keene Ward 4,State House District No. 16,D,Roberts,1049.0
Cheshire,Keene Ward 4,State House District No. 16,D,Phillips,888.0
Cheshire,Keene Ward 4,State House District No. 16,,Scatter,6.0
Cheshire,Keene Ward 5,State House District No. 16,R,Swearingen,520.0
Cheshire,Keene Ward 5,State House District No. 16,R,Sickels,679.0
Cheshire,Keene Ward 5,State House District No. 16,D,Roberts,1095.0
Cheshire,Keene Ward 5,State House District No. 16,D,Phillips,947.0
Cheshire,Keene Ward 5,State House District No. 16,,Scatter,0.0
Coos,Atkinson & Gilmanton Ac Gt,State House District No. 1,R,Rappaport,0.0
Coos,Atkinson & Gilmanton Ac Gt,State House District No. 1,R,Fothergill,0.0
Coos,Atkinson & Gilmanton Ac Gt,State House District No. 1,,Scatter,0.0
Coos,Cambridge,State House District No. 1,R,Rappaport,1.0
Coos,Cambridge,State House District No. 1,R,Fothergill,1.0
Coos,Cambridge,State House District No. 1,,Scatter,0.0
Coos,Clarksville,State House District No. 1,R,Rappaport,79.0
Coos,Clarksville,State House District No. 1,R,Fothergill,58.0
Coos,Clarksville,State House District No. 1,,Scatter,0.0
Coos,Colebrook,State House District No. 1,R,Rappaport,498.0
Coos,Colebrook,State House District No. 1,R,Fothergill,442.0
Coos,Colebrook,State House District No. 1,,Scatter,1.0
Coos,Columbia,State House District No. 1,R,Rappaport,162.0
Coos,Columbia,State House District No. 1,R,Fothergill,162.0
Coos,Columbia,State House District No. 1,,Scatter,2.0
Coos,Dix's Grant,State House District No. 1,R,Rappaport,0.0
Coos,Dix's Grant,State House District No. 1,R,Fothergill,0.0
Coos,Dix's Grant,State House District No. 1,,Scatter,0.0
Coos,Dixville,State House District No. 1,R,Rappaport,4.0
Coos,Dixville,State House District No. 1,R,Fothergill,5.0
Coos,Dixville,State House District No. 1,,Scatter,0.0
Coos,Errol,State House District No. 1,R,Rappaport,76.0
Coos,Errol,State House District No. 1,R,Fothergill,90.0
Coos,Errol,State House District No. 1,,Scatter,1.0
Coos,Erving's Location,State House District No. 1,R,Rappaport,0.0
Coos,Erving's Location,State House District No. 1,R,Fothergill,0.0
Coos,Erving's Location,State House District No. 1,,Scatter,0.0
Coos,Millsfield,State House District No. 1,R,Rappaport,16.0
Coos,Millsfield,State House District No. 1,R,Fothergill,17.0
Coos,Millsfield,State House District No. 1,,Scatter,0.0
Coos,Odell,State House District No. 1,R,Rappaport,0.0
Coos,Odell,State House District No. 1,R,Fothergill,0.0
Coos,Odell,State House District No. 1,,Scatter,0.0
Coos,Pittsburg,State House District No. 1,R,Rappaport,247.0
Coos,Pittsburg,State House District No. 1,R,Fothergill,227.0
Coos,Pittsburg,State House District No. 1,,Scatter,1.0
Coos,Second College Grant,State House District No. 1,R,Rappaport,0.0
Coos,Second College Grant,State House District No. 1,R,Fothergill,0.0
Coos,Second College Grant,State House District No. 1,,Scatter,0.0
Coos,Stewartstown,State House District No. 1,R,Rappaport,110.0
Coos,Stewartstown,State House District No. 1,R,Fothergill,112.0
Coos,Stewartstown,State House District No. 1,,Scatter,3.0
Coos,Stratford,State House District No. 1,R,Rappaport,99.0
Coos,Stratford,State House District No. 1,R,Fothergill,82.0
Coos,Stratford,State House District No. 1,,Scatter,3.0
Coos,Wentworth's Location,State House District No. 1,R,Rappaport,8.0
Coos,Wentworth's Location,State House District No. 1,R,Fothergill,5.0
Coos,Wentworth's Location,State House District No. 1,,Scatter,0.0
Coos,Dummer,State House District No. 2,R,Becker,45.0
Coos,Dummer,State House District No. 2,D,Moynihan,93.0
Coos,Dummer,State House District No. 2,,Scatter,0.0
Coos,Milan,State House District No. 2,R,Becker,184.0
Coos,Milan,State House District No. 2,D,Moynihan,299.0
Coos,Milan,State House District No. 2,,Scatter,1.0
Coos,Northumberland,State House District No. 2,R,Becker,380.0
Coos,Northumberland,State House District No. 2,D,Moynihan,259.0
Coos,Northumberland,State House District No. 2,,Scatter,1.0
Coos,Stark,State House District No. 2,R,Becker,91.0
Coos,Stark,State House District No. 2,D,Moynihan,108.0
Coos,Stark,State House District No. 2,,Scatter,0.0
Coos,Berlin,State House District No. 3,R,"Catman, Sr.",828.0
Coos,Berlin,State House District No. 3,D,Thomas,1802.0
Coos,Berlin,State House District No. 3,D,Froburg,1694.0
Coos,Berlin,State House District No. 3,D,Theberge,1993.0
Coos,Berlin,State House District No. 3,,Scatter,14.0
Coos,Dalton,State House District No. 4,R,Richardson,189.0
Coos,Dalton,State House District No. 4,D,Merner,114.0
Coos,Dalton,State House District No. 4,,Scatter,1.0
Coos,Kilkenny,State House District No. 4,R,Richardson,0.0
Coos,Kilkenny,State House District No. 4,D,Merner,0.0
Coos,Kilkenny,State House District No. 4,,Scatter,0.0
Coos,Lancaster,State House District No. 4,R,Richardson,655.0
Coos,Lancaster,State House District No. 4,D,Merner,410.0
Coos,Lancaster,State House District No. 4,,Scatter,5.0
Coos,Carroll,State House District No. 5,R,"Tholl, Jr.",181.0
Coos,Carroll,State House District No. 5,D,Hammon,151.0
Coos,Carroll,State House District No. 5,,Scatter,0.0
Coos,Jefferson,State House District No. 5,R,"Tholl, Jr.",232.0
Coos,Jefferson,State House District No. 5,D,Hammon,188.0
Coos,Jefferson,State House District No. 5,,Scatter,1.0
Coos,Randolph,State House District No. 5,R,"Tholl, Jr.",54.0
Coos,Randolph,State House District No. 5,D,Hammon,131.0
Coos,Randolph,State House District No. 5,,Scatter,0.0
Coos,Whitefield,State House District No. 5,R,"Tholl, Jr.",428.0
Coos,Whitefield,State House District No. 5,D,Hammon,339.0
Coos,Whitefield,State House District No. 5,,Scatter,6.0
Coos,Bean's Grant,State House District No. 6,D,Hatch,0.0
Coos,Bean's Grant,State House District No. 6,,Scatter,0.0
Coos,Bean's Purchase,State House District No. 6,D,Hatch,0.0
Coos,Bean's Purchase,State House District No. 6,,Scatter,0.0
Coos,Chandler's Purchase,State House District No. 6,D,Hatch,0.0
Coos,Chandler's Purchase,State House District No. 6,,Scatter,0.0
Coos,Crawford's Purchase,State House District No. 6,D,Hatch,0.0
Coos,Crawford's Purchase,State House District No. 6,,Scatter,0.0
Coos,Cutt's Grant,State House District No. 6,D,Hatch,0.0
Coos,Cutt's Grant,State House District No. 6,,Scatter,0.0
Coos,Gorham,State House District No. 6,D,Hatch,779.0
Coos,Gorham,State House District No. 6,,Scatter,15.0
Coos,Green's Grant,State House District No. 6,D,Hatch,1.0
Coos,Green's Grant,State House District No. 6,,Scatter,0.0
Coos,Hadley's Purchase,State House District No. 6,D,Hatch,0.0
Coos,Hadley's Purchase,State House District No. 6,,Scatter,0.0
Coos,Low and Burbank's Gt.,State House District No. 6,D,Hatch,0.0
Coos,Low and Burbank's Gt.,State House District No. 6,,Scatter,0.0
Coos,Martin's Location,State House District No. 6,D,Hatch,0.0
Coos,Martin's Location,State House District No. 6,,Scatter,0.0
Coos,Pinkham's Grant,State House District No. 6,D,Hatch,0.0
Coos,Pinkham's Grant,State House District No. 6,,Scatter,0.0
Coos,Sargent's Purchase,State House District No. 6,D,Hatch,0.0
Coos,Sargent's Purchase,State House District No. 6,,Scatter,0.0
Coos,Shelburne,State House District No. 6,D,Hatch,127.0
Coos,Shelburne,State House District No. 6,,Scatter,2.0
Coos,Success,State House District No. 6,D,Hatch,0.0
Coos,Success,State House District No. 6,,Scatter,0.0
Coos,Thomp and Mes's Pur,State House District No. 6,D,Hatch,0.0
Coos,Thomp and Mes's Pur,State House District No. 6,,Scatter,0.0
Coos,Carroll,State House District No. 7,R,Rideout,221.0
Coos,Carroll,State House District No. 7,,Scatter,1.0
Coos,Dalton,State House District No. 7,R,Rideout,224.0
Coos,Dalton,State House District No. 7,,Scatter,6.0
Coos,Dummer,State House District No. 7,R,Rideout,78.0
Coos,Dummer,State House District No. 7,,Scatter,1.0
Coos,Jefferson,State House District No. 7,R,Rideout,310.0
Coos,Jefferson,State House District No. 7,,Scatter,7.0
Coos,Kilkenny,State House District No. 7,R,Rideout,0.0
Coos,Kilkenny,State House District No. 7,,Scatter,0.0
Coos,Lancaster,State House District No. 7,R,Rideout,806.0
Coos,Lancaster,State House District No. 7,,Scatter,23.0
Coos,Milan,State House District No. 7,R,Rideout,328.0
Coos,Milan,State House District No. 7,,Scatter,2.0
Coos,Northumberland,State House District No. 7,R,Rideout,469.0
Coos,Northumberland,State House District No. 7,,Scatter,6.0
Coos,Randolph,State House District No. 7,R,Rideout,96.0
Coos,Randolph,State House District No. 7,,Scatter,2.0
Coos,Stark,State House District No. 7,R,Rideout,140.0
Coos,Stark,State House District No. 7,,Scatter,0.0
Coos,Whitefield,State House District No. 7,R,Rideout,540.0
Coos,Whitefield,State House District No. 7,,Scatter,2.0
Grafton,Bethlehem,State House District No. 1,R,Hennessey,420.0
Grafton,Bethlehem,State House District No. 1,R,Hastings,378.0
Grafton,Bethlehem,State House District No. 1,D,Massimilla,480.0
Grafton,Bethlehem,State House District No. 1,D,Devlin,530.0
Grafton,Bethlehem,State House District No. 1,,Scatter,1.0
Grafton,Littleton,State House District No. 1,R,Hennessey,1063.0
Grafton,Littleton,State House District No. 1,R,Hastings,929.0
Grafton,Littleton,State House District No. 1,D,Massimilla,850.0
Grafton,Littleton,State House District No. 1,D,Devlin,755.0
Grafton,Littleton,State House District No. 1,,Scatter,1.0
Grafton,Franconia,State House District No. 2,R,Nightingale,185.0
Grafton,Franconia,State House District No. 2,D,Brown,399.0
Grafton,Franconia,State House District No. 2,,Scatter,
Grafton,Lisbon,State House District No. 2,R,Nightingale,203.0
Grafton,Lisbon,State House District No. 2,D,Brown,229.0
Grafton,Lisbon,State House District No. 2,,Scatter,
Grafton,Lyman,State House District No. 2,R,Nightingale,98.0
Grafton,Lyman,State House District No. 2,D,Brown,139.0
Grafton,Lyman,State House District No. 2,,Scatter,
Grafton,Monroe,State House District No. 2,R,Nightingale,203.0
Grafton,Monroe,State House District No. 2,D,Brown,127.0
Grafton,Monroe,State House District No. 2,,Scatter,
Grafton,Sugar Hill,State House District No. 2,R,Nightingale,105.0
Grafton,Sugar Hill,State House District No. 2,D,Brown,212.0
Grafton,Sugar Hill,State House District No. 2,,Scatter,
Grafton,Bath,State House District No. 3,R,Sorg,224.0
Grafton,Bath,State House District No. 3,D,Ford,176.0
Grafton,Bath,State House District No. 3,,Scatter,
Grafton,Benton,State House District No. 3,R,Sorg,70.0
Grafton,Benton,State House District No. 3,D,Ford,47.0
Grafton,Benton,State House District No. 3,,Scatter,
Grafton,Easton,State House District No. 3,R,Sorg,50.0
Grafton,Easton,State House District No. 3,D,Ford,96.0
Grafton,Easton,State House District No. 3,,Scatter,1.0
Grafton,Landaff,State House District No. 3,R,Sorg,80.0
Grafton,Landaff,State House District No. 3,D,Ford,86.0
Grafton,Landaff,State House District No. 3,,Scatter,
Grafton,Orford,State House District No. 3,R,Sorg,194.0
Grafton,Orford,State House District No. 3,D,Ford,294.0
Grafton,Orford,State House District No. 3,,Scatter,1.0
Grafton,Piermont,State House District No. 3,R,Sorg,118.0
Grafton,Piermont,State House District No. 3,D,Ford,161.0
Grafton,Piermont,State House District No. 3,,Scatter,1.0
Grafton,Warren,State House District No. 3,R,Sorg,156.0
Grafton,Warren,State House District No. 3,D,Ford,170.0
Grafton,Warren,State House District No. 3,,Scatter,
Grafton,Haverhill,State House District No 4,R,Ladd,1056.0
Grafton,Haverhill,State House District No 4,,Scatter,6.0
Grafton,Lincoln,State House District No. 5,R,Gionet,298.0
Grafton,Lincoln,State House District No. 5,,Ham (w-in),60.0
Grafton,Lincoln,State House District No. 5,,Scatter,5.0
Grafton,Livermore,State House District No. 5,R,Gionet,0.0
Grafton,Livermore,State House District No. 5,,Ham (w-in),0.0
Grafton,Livermore,State House District No. 5,,Scatter,
Grafton,Waterville Valley,State House District No. 5,R,Gionet,91.0
Grafton,Waterville Valley,State House District No. 5,,Ham (w-in),
Grafton,Waterville Valley,State House District No. 5,,Scatter,2.0
Grafton,Woodstock,State House District No. 5,R,Gionet,260.0
Grafton,Woodstock,State House District No. 5,,Ham (w-in),124.0
Grafton,Woodstock,State House District No. 5,,Scatter,9.0
Grafton,Ellsworth,State House District No. 6,R,Sova,12.0
Grafton,Ellsworth,State House District No. 6,D,Maes,23.0
Grafton,Ellsworth,State House District No. 6,,Scatter,1.0
Grafton,Groton,State House District No. 6,R,Sova,109.0
Grafton,Groton,State House District No. 6,D,Maes,99.0
Grafton,Groton,State House District No. 6,,Scatter,
Grafton,Orange,State House District No. 6,R,Sova,61.0
Grafton,Orange,State House District No. 6,D,Maes,60.0
Grafton,Orange,State House District No. 6,,Scatter,1.0
Grafton,Rumney,State House District No. 6,R,Sova,273.0
Grafton,Rumney,State House District No. 6,D,Maes,318.0
Grafton,Rumney,State House District No. 6,,Scatter,1.0
Grafton,Thornton,State House District No. 6,R,Sova,430.0
Grafton,Thornton,State House District No. 6,D,Maes,515.0
Grafton,Thornton,State House District No. 6,,Scatter,2.0
Grafton,Campton,State House District No.7,R,Johnson,640.0
Grafton,Campton,State House District No.7,D,Aguiar,634.0
Grafton,Campton,State House District No.7,,Scatter,
Grafton,Hebron,State House District No 8,R,Tucker,161.0
Grafton,Hebron,State House District No 8,R,"Ahern, Jr.",185.0
Grafton,Hebron,State House District No 8,R,Swanson,141.0
Grafton,Hebron,State House District No 8,D,Smith,146.0
Grafton,Hebron,State House District No 8,D,Bennett,98.0
Grafton,Hebron,State House District No 8,D,Cooney,107.0
Grafton,Hebron,State House District No 8,,Scatter,
Grafton,Holderness,State House District No 8,R,Tucker,374.0
Grafton,Holderness,State House District No 8,R,"Ahern, Jr.",422.0
Grafton,Holderness,State House District No 8,R,Swanson,386.0
Grafton,Holderness,State House District No 8,D,Smith,491.0
Grafton,Holderness,State House District No 8,D,Bennett,427.0
Grafton,Holderness,State House District No 8,D,Cooney,465.0
Grafton,Holderness,State House District No 8,,Scatter,1.0
Grafton,Plymouth,State House District No 8,R,Tucker,670.0
Grafton,Plymouth,State House District No 8,R,"Ahern, Jr.",696.0
Grafton,Plymouth,State House District No 8,R,Swanson,580.0
Grafton,Plymouth,State House District No 8,D,Smith,1018.0
Grafton,Plymouth,State House District No 8,D,Bennett,949.0
Grafton,Plymouth,State House District No 8,D,Cooney,1035.0
Grafton,Plymouth,State House District No 8,,Scatter,9.0
Grafton,Alexandria,State House District No. 9,R,Shackett,387.0
Grafton,Alexandria,State House District No. 9,R,Hull,298.0
Grafton,Alexandria,State House District No. 9,D,Wallick,254.0
Grafton,Ashland,State House District No. 9,R,Shackett,367.0
Grafton,Ashland,State House District No. 9,R,Hull,325.0
Grafton,Ashland,State House District No. 9,D,Wallick,340.0
Grafton,Bridgewater,State House District No. 9,R,Shackett,316.0
Grafton,Bridgewater,State House District No. 9,R,Hull,248.0
Grafton,Bridgewater,State House District No. 9,D,Wallick,193.0
Grafton,Bristol,State House District No. 9,R,Shackett,663.0
Grafton,Bristol,State House District No. 9,R,Hull,511.0
Grafton,Bristol,State House District No. 9,D,Wallick,464.0
Grafton,Grafton,State House District No. 9,R,Shackett,239.0
Grafton,Grafton,State House District No. 9,R,Hull,233.0
Grafton,Grafton,State House District No. 9,D,Wallick,248.0
Grafton,Alexandria,State House District No. 9,D,Olson,170.0
Grafton,Alexandria,State House District No. 9,,Rottenecker,12.0
Grafton,Ashland,State House District No. 9,D,Olson,273.0
Grafton,Ashland,State House District No. 9,,Rottenecker,3.0
Grafton,Bridgewater,State House District No. 9,D,Olson,139.0
Grafton,Bridgewater,State House District No. 9,,Rottenecker,5.0
Grafton,Bristol,State House District No. 9,D,Olson,295.0
Grafton,Bristol,State House District No. 9,,Rottenecker,37.0
Grafton,Grafton,State House District No. 9,D,Olson,113.0
Grafton,Grafton,State House District No. 9,,Rottenecker,
Grafton,Enfield,State House District No. 10,r,Lorrey,563.0
Grafton,Enfield,State House District No. 10,D,Piper,1099.0
Grafton,Enfield,State House District No. 10,,Scatter,
Grafton,Canaan,State House District No 11,R,Frazier,530.0
Grafton,Canaan,State House District No 11,D,Townsend,717.0
Grafton,Canaan,State House District No 11,,Scatter,1.0
Grafton,Dorchester,State House District No 11,R,Frazier,82.0
Grafton,Dorchester,State House District No 11,D,Townsend,68.0
Grafton,Dorchester,State House District No 11,,Scatter,
Grafton,Wentworth,State House District No 11,R,Frazier,235.0
Grafton,Wentworth,State House District No 11,D,Townsend,149.0
